2021-08-20/11:15:21		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-20/22:27:32		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:32		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:33		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:33		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:33		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:33		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:34		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:34		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:34		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:35		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:35		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:35		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:36		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:36		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:36		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:36		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:37		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:37		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:37		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:38		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:38		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:38		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:39		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:39		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:39		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:39		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:40		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:40		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:40		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:41		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:41		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:41		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:41		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:42		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:42		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:42		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:43		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:43		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:43		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:44		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:44		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:44		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:44		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:45		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:45		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:45		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:46		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:46		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:46		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:47		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:47		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:47		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:47		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:48		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:48		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:48		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:49		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:49		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:49		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:50		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:50		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:50		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:50		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:51		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:51		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:51		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:52		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:52		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:52		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:53		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:53		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:53		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:53		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:54		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:54		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:54		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:55		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:55		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:55		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:55		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:56		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:56		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:56		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:57		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:57		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:57		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:58		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:58		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:58		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:59		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:59		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:59		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:27:59		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:28:00		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:28:00		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:28:00		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:28:01		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:28:01		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:28:01		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:28:02		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:28:02		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:28:02		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:28:02		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:28:03		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:28:03		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:28:03		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:28:04		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:28:04		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:28:04		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:28:05		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:28:05		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:28:05		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:28:05		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:28:06		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:28:06		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:28:06		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:28:07		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:28:07		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:28:07		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:28:08		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:28:08		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:28:08		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:28:08		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:28:09		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:28:09		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:28:09		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:28:10		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:28:10		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:10		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:11		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:11		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:11		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:12		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:12		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:12		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:12		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:13		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:13		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:13		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:14		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:14		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:14		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:14		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:15		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:15		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:15		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:16		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:16		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:16		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:17		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:17		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:17		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:17		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:18		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:18		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:18		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:19		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:19		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:19		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:20		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:20		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:20		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:20		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:21		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:21		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:21		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:22		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:22		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:22		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:22		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:23		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:23		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:23		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:24		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:24		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:24		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:25		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:25		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:25		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:25		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:26		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:26		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:26		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:27		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:27		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:27		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:28		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:28		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
2021-08-20/22:28:28		 hypothyroid_0211198_0102062112003.csv: File loaded successfully!!
